candidate,description,comparison,mode,observable,observable_zh,paired_runs,topologies,networks_noise_min_event_support,positive_pairs,negative_pairs,zero_pairs,mean_paired_change,median_paired_change,minimum_paired_change,maximum_paired_change,interpretation
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,ALL,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,95,1,0,1,0.5,0.5,0.0,1.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,ALL,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,95,0,2,0,-0.27460670314302993,-0.27460670314302993,-0.2769253549397481,-0.27228805134631173,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,ALL,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,95,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TA,SCL_upper_participation,SCL9/8 参与概率,2,1,11,0,2,0,-0.5085227272727273,-0.5085227272727273,-0.5227272727272727,-0.4943181818181819,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TA,ICL_contact_participation,ICL 平均参与概率,2,1,11,0,2,0,-0.09323347107438024,-0.09323347107438024,-0.0996900826446282,-0.08677685950413228,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TA,both_rods,两杆共同参与概率,2,1,11,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TA,participation_mae,通道参与概率误差,2,1,11,2,0,0,0.04770347800066754,0.04770347800066754,0.047324690121879676,0.04808226587945541,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TA,pair_order_probability_mae,成对顺序概率误差,2,1,11,0,2,0,-0.07148713834118132,-0.07148713834118132,-0.13257684662204858,-0.010397430060314072,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TA,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,11,0,2,0,-122.2380453591104,-122.2380453591104,-123.4276702332063,-121.0484204850145,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TA,local_width_ms_median,接触点局部宽度 (ms),2,1,11,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TA,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,11,0,2,0,-58.5,-58.5,-66.0,-51.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TA,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,11,2,0,0,3.610164838827359,3.610164838827359,2.124348875416672,5.095980802238046,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TA,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,11,1,1,0,-0.0035663699209266646,-0.0035663699209266646,-0.013890191622409225,0.006757451780555895,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TA,peak_active_components_median,峰值并行连通域数,2,1,11,1,1,0,0.0,0.0,-1.0,1.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TA,n,本类合格事件数,2,1,11,0,2,0,-8.5,-8.5,-11.0,-6.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TA,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,11,0,2,0,-39.75,-39.75,-50.5,-29.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TA,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,11,2,0,0,8.5,8.5,0.5,16.5,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TA,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,11,0,2,0,-0.5963252774877468,-0.5963252774877468,-0.8648165594104817,-0.3278339955650118,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TA,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,11,1,1,0,0.007507001317583806,0.007507001317583806,-0.07114321453210237,0.08615721716726998,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TB,SCL_upper_participation,SCL9/8 参与概率,2,1,79,2,0,0,0.039264549512025015,0.039264549512025015,0.037239165329053026,0.041289933694997005,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TB,ICL_contact_participation,ICL 平均参与概率,2,1,79,2,0,0,0.020655218294245492,0.020655218294245492,0.020487377790748718,0.020823058797742267,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TB,both_rods,两杆共同参与概率,2,1,79,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TB,participation_mae,通道参与概率误差,2,1,79,2,0,0,0.027228382917740046,0.027228382917740046,0.027163093823863255,0.027293672011616837,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TB,pair_order_probability_mae,成对顺序概率误差,2,1,79,2,0,0,0.07192174345893132,0.07192174345893132,0.07145322202215643,0.07239026489570621,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TB,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,79,0,2,0,-0.6032823232972078,-0.6032823232972078,-0.9742463946895441,-0.23231825190487143,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TB,local_width_ms_median,接触点局部宽度 (ms),2,1,79,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TB,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,79,0,2,0,-3.0,-3.0,-4.0,-2.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TB,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,79,0,2,0,-11.010410786764623,-11.010410786764623,-14.100723923747864,-7.920097649781383,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TB,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,79,0,2,0,-0.006954689633981347,-0.006954689633981347,-0.0071162439733539196,-0.006793135294608774,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TB,peak_active_components_median,峰值并行连通域数,2,1,79,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TB,n,本类合格事件数,2,1,79,0,2,0,-21.0,-21.0,-26.0,-16.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TB,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,79,0,2,0,-2.0,-2.0,-2.0,-2.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TB,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,79,0,2,0,-1.0,-1.0,-1.0,-1.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TB,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,79,0,2,0,-0.09805496926377977,-0.09805496926377977,-0.10680246322706477,-0.08930747530049477,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse9,左核上移3 mm｜沿端点轴拉长 9:1,up3__circle,TB,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,79,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,ALL,SCL_upper_participation,SCL9/8 参与概率,2,1,116,2,0,0,0.054346250209542424,0.054346250209542424,0.031106293522533135,0.07758620689655171,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,ALL,ICL_contact_participation,ICL 平均参与概率,2,1,116,0,2,0,-0.008293350368568042,-0.008293350368568042,-0.010839574300354538,-0.005747126436781547,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,ALL,both_rods,两杆共同参与概率,2,1,116,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,ALL,participation_mae,通道参与概率误差,2,1,116,2,0,0,0.029675955563139497,0.029675955563139497,0.029513672109033134,0.02983823901724586,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,ALL,pair_order_probability_mae,成对顺序概率误差,2,1,116,0,2,0,-0.07587987633768717,-0.07587987633768717,-0.09007745016946672,-0.061682302505907616,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,ALL,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,116,1,1,0,0.12111866291024853,0.12111866291024853,-0.22076659112644847,0.46300391694694554,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,ALL,local_width_ms_median,接触点局部宽度 (ms),2,1,116,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,ALL,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,116,2,0,0,3.0,3.0,2.0,4.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,ALL,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,116,2,0,0,30.643257469653918,30.643257469653918,16.943214285716294,44.34330065359154,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,ALL,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,116,0,2,0,-0.008453667037689717,-0.008453667037689717,-0.01414865828735877,-0.0027586757880206647,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,ALL,peak_active_components_median,峰值并行连通域数,2,1,116,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,ALL,n,本类合格事件数,2,1,116,2,0,0,13.5,13.5,11.0,16.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,ALL,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,116,2,0,0,47.0,47.0,41.5,52.5,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,ALL,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,116,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,ALL,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,116,2,0,0,0.35320038240454066,0.35320038240454066,0.266011455693576,0.44038930911550533,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,ALL,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,116,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TA,SCL_upper_participation,SCL9/8 参与概率,2,1,20,2,0,0,0.0903846153846154,0.0903846153846154,0.030769230769230882,0.1499999999999999,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TA,ICL_contact_participation,ICL 平均参与概率,2,1,20,0,2,0,-0.03291788856304978,-0.03291788856304978,-0.04765395894428148,-0.018181818181818077,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TA,both_rods,两杆共同参与概率,2,1,20,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TA,participation_mae,通道参与概率误差,2,1,20,2,0,0,0.06296161966665377,0.06296161966665377,0.0489829255642813,0.07694031376902624,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TA,pair_order_probability_mae,成对顺序概率误差,2,1,20,0,2,0,-0.10048434522003044,-0.10048434522003044,-0.10248119589225546,-0.09848749454780542,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TA,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,20,2,0,0,2.1425663005315982,2.1425663005315982,1.9252781534842143,2.359854447578982,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TA,local_width_ms_median,接触点局部宽度 (ms),2,1,20,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TA,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,20,0,2,0,-6.0,-6.0,-8.0,-4.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TA,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,20,1,1,0,2.0271645511093084,2.0271645511093084,-0.029541393272666028,4.083870495491283,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TA,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,20,0,2,0,-0.00979274670060195,-0.00979274670060195,-0.014154822443287488,-0.005430670957916411,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TA,peak_active_components_median,峰值并行连通域数,2,1,20,0,2,0,-1.0,-1.0,-1.0,-1.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TA,n,本类合格事件数,2,1,20,2,0,0,8.5,8.5,6.0,11.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TA,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,20,0,2,0,-43.25,-43.25,-49.0,-37.5,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TA,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,20,0,2,0,-13.0,-13.0,-13.5,-12.5,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TA,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,20,0,2,0,-0.15621793261231254,-0.15621793261231254,-0.23302541001455346,-0.07941045521007162,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TA,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,20,2,0,0,0.11732447063808438,0.11732447063808438,0.0839712490761213,0.15067769220004745,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TB,SCL_upper_participation,SCL9/8 参与概率,2,1,96,2,0,0,0.046927630275411136,0.046927630275411136,0.03135526055082227,0.0625,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TB,ICL_contact_participation,ICL 平均参与概率,2,1,96,1,1,0,0.004595542338561298,0.004595542338561298,-0.003719581389484139,0.012910666066606735,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TB,both_rods,两杆共同参与概率,2,1,96,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TB,participation_mae,通道参与概率误差,2,1,96,2,0,0,0.009204761707018602,0.009204761707018602,0.003975959315765165,0.01443356409827204,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TB,pair_order_probability_mae,成对顺序概率误差,2,1,96,0,2,0,-0.048030184433447476,-0.048030184433447476,-0.05271533777375975,-0.0433450310931352,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TB,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,96,1,1,0,-0.01567540025098424,-0.01567540025098424,-0.07723485985297884,0.045884059351010364,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TB,local_width_ms_median,接触点局部宽度 (ms),2,1,96,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TB,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,96,1,0,1,2.0,2.0,0.0,4.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TB,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,96,2,0,0,13.726611377447512,13.726611377447512,5.689548919770459,21.763673835124564,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TB,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,96,0,2,0,-0.005633912063841388,-0.005633912063841388,-0.006562376130055031,-0.004705447997627746,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TB,peak_active_components_median,峰值并行连通域数,2,1,96,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TB,n,本类合格事件数,2,1,96,2,0,0,5.0,5.0,5.0,5.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TB,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,96,2,0,0,2.75,2.75,1.5,4.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TB,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,96,2,0,0,1.0,1.0,1.0,1.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TB,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,96,2,0,0,0.0942681084496022,0.0942681084496022,0.016222081213226325,0.1723141356859781,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__out_parallel15,左核上移3 mm｜左核输出纵向范围 ×1.5,up3__out_reference,TB,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,96,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,ALL,SCL_upper_participation,SCL9/8 参与概率,6,3,110,1,5,0,-0.019248171969587963,-0.01865188266893747,-0.07044051925941697,0.03364479211936844,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,ALL,ICL_contact_participation,ICL 平均参与概率,6,3,110,6,0,0,0.01866588615362097,0.021151962898817434,0.0029911226771919264,0.02826175707531664,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,ALL,both_rods,两杆共同参与概率,6,3,110,3,1,2,0.007138323439420151,0.003496503496503489,-0.006535947712418277,0.025423728813559365,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,ALL,participation_mae,通道参与概率误差,6,3,110,4,2,0,0.001652966388785861,0.003889883825240914,-0.006832050865383327,0.007725455979611079,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,ALL,pair_order_probability_mae,成对顺序概率误差,6,3,110,6,0,0,0.06121511275635438,0.05502860942578838,0.034750428335077244,0.08920958306421412,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,ALL,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),6,3,110,2,4,0,-0.2972067602302862,-0.4328190957003244,-1.0385853786501684,0.6402176802548638,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,ALL,local_width_ms_median,接触点局部宽度 (ms),6,3,110,0,0,6,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,ALL,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),6,3,110,2,3,1,-2.1666666666666665,-2.0,-8.0,3.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,ALL,B_minus_A_t10_ms_median,右−左核 t10 (ms),6,3,110,0,6,0,-14.401663897261036,-4.455423297579273,-41.13946163669607,-2.7132085411576554,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,ALL,first_10pct_mass_core_share_median,早期10%活动的核内份额,6,3,110,3,3,0,-0.0006487060419443705,-0.0018587175406960463,-0.015063871685731728,0.016952777233161298,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,ALL,peak_active_components_median,峰值并行连通域数,6,3,110,0,1,5,-0.16666666666666666,0.0,-1.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,ALL,n,本类合格事件数,6,3,110,1,5,0,-7.0,-6.0,-16.0,2.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,ALL,union_active_area_mm2_median,窗口内活动并集面积 (mm²),6,3,110,1,5,0,-2.5833333333333335,-8.5,-30.5,47.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,ALL,peak_active_area_mm2_median,峰值活动面积 (mm²),6,3,110,3,2,1,0.25,0.5,-3.0,3.5,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,ALL,native_spatial_rms_mm_median,累计活动空间离散度 (mm),6,3,110,1,5,0,-0.14326636338971652,-0.15916295287398308,-0.3990667032287236,0.20115552030338968,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,ALL,peak_largest_component_fraction_median,峰值最大连通域活动份额,6,3,110,1,0,5,0.006777854105332011,0.0,0.0,0.04066712463199207,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,TA,SCL_upper_participation,SCL9/8 参与概率,6,3,8,1,4,1,-0.12387501937533907,-0.16472332015810276,-0.4005681818181819,0.1691176470588236,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1,up3__circle,TA,ICL_contact_participation,ICL 平均参与概率,6,3,8,4,1,1,0.014132679548250501,0.019584548695511184,-0.06018808777429474,0.0685950413223142,descriptive paired effects; events not independent network replicates; direction consistency is not significance
