candidate,description,comparison,mode,observable,observable_zh,paired_runs,topologies,networks_noise_min_event_support,positive_pairs,negative_pairs,zero_pairs,mean_paired_change,median_paired_change,minimum_paired_change,maximum_paired_change,interpretation
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TA,n,本类合格事件数,6,3,29,6,0,0,20.166666666666668,18.0,8.0,32.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TA,union_active_area_mm2_median,窗口内活动并集面积 (mm²),6,3,29,0,6,0,-20.833333333333332,-17.0,-34.0,-11.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TA,peak_active_area_mm2_median,峰值活动面积 (mm²),6,3,29,4,2,0,1.5,3.25,-10.0,11.5,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TA,native_spatial_rms_mm_median,累计活动空间离散度 (mm),6,3,29,0,6,0,-0.30237783901839776,-0.33177583446759407,-0.4454675780070714,-0.07701582070289081,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TA,peak_largest_component_fraction_median,峰值最大连通域活动份额,6,3,29,6,0,0,0.06900641501390277,0.07692056580770312,0.014889740097714266,0.12330852623819677,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TB,SCL_upper_participation,SCL9/8 参与概率,6,3,81,0,6,0,-0.08157455090012194,-0.07087210509654623,-0.17660194174757282,-0.006976744186046435,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TB,ICL_contact_participation,ICL 平均参与概率,6,3,81,3,3,0,0.0013485559034658496,0.0009363223683016009,-0.006632888858458474,0.008253495138740963,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TB,both_rods,两杆共同参与概率,6,3,81,1,0,5,0.0016181229773462775,0.0,0.0,0.009708737864077666,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TB,participation_mae,通道参与概率误差,6,3,81,3,3,0,-0.0012443006738936113,0.000633538472135653,-0.01497564009167271,0.012764231936106651,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TB,pair_order_probability_mae,成对顺序概率误差,6,3,81,1,5,0,-0.002696225548805997,-0.006733901636242323,-0.016884668565067762,0.028968405142563214,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TB,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),6,3,81,0,6,0,-1.1860081065919228,-1.2252158759481517,-1.4714082260688883,-0.7463294862091061,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TB,local_width_ms_median,接触点局部宽度 (ms),6,3,81,4,0,2,1.3333333333333333,2.0,0.0,2.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TB,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),6,3,81,0,6,0,-8.833333333333334,-10.0,-11.0,-6.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TB,B_minus_A_t10_ms_median,右−左核 t10 (ms),6,3,81,6,0,0,3.906053991174152,3.981426314496275,2.058873154097455,6.159667472773435,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TB,first_10pct_mass_core_share_median,早期10%活动的核内份额,6,3,81,6,0,0,0.12479601490884056,0.11948213237478708,0.08898807762493144,0.1603171341627232,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TB,peak_active_components_median,峰值并行连通域数,6,3,81,1,4,1,-0.5,-1.0,-1.0,1.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TB,n,本类合格事件数,6,3,81,3,3,0,4.166666666666667,7.0,-19.0,17.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TB,union_active_area_mm2_median,窗口内活动并集面积 (mm²),6,3,81,4,2,0,18.583333333333332,4.5,-12.0,71.5,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TB,peak_active_area_mm2_median,峰值活动面积 (mm²),6,3,81,5,0,1,5.583333333333333,3.5,0.0,14.5,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TB,native_spatial_rms_mm_median,累计活动空间离散度 (mm),6,3,81,6,0,0,0.23065207624187023,0.1037543521260198,0.06001640654243534,0.5441362153993046,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1.125_EI0.875,圆核｜离核EE×1.125，同核EI×0.875,follow_circle_out1.125_EI1,TB,peak_largest_component_fraction_median,峰值最大连通域活动份额,6,3,81,4,2,0,0.018231795367537607,0.045970790388752014,-0.05700483091787445,0.054105363075462765,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,ALL,SCL_upper_participation,SCL9/8 参与概率,2,1,156,2,0,0,0.032178906434652765,0.032178906434652765,0.029009472480810095,0.035348340388495436,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,ALL,ICL_contact_participation,ICL 平均参与概率,2,1,156,2,0,0,0.0037748875328493248,0.0037748875328493248,0.0034965034965034336,0.004053271569195216,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,ALL,both_rods,两杆共同参与概率,2,1,156,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,ALL,participation_mae,通道参与概率误差,2,1,156,2,0,0,0.0060077503652690295,0.0060077503652690295,0.005158146877892067,0.006857353852645992,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,ALL,pair_order_probability_mae,成对顺序概率误差,2,1,156,2,0,0,0.02553707333301164,0.02553707333301164,0.012358344000654498,0.03871580266536878,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,ALL,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,156,1,1,0,-0.04810704626743245,-0.04810704626743245,-0.25413019503503165,0.15791610250016674,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,ALL,local_width_ms_median,接触点局部宽度 (ms),2,1,156,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,ALL,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,156,1,0,1,1.0,1.0,0.0,2.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,ALL,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,156,2,0,0,2.9906923247745,2.9906923247745,2.9574921321436705,3.0238925174053293,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,ALL,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,156,1,1,0,0.0009107905032939567,0.0009107905032939567,-0.0002578160428000076,0.002079397049387921,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,ALL,peak_active_components_median,峰值并行连通域数,2,1,156,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,ALL,n,本类合格事件数,2,1,156,2,0,0,2.5,2.5,1.0,4.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,ALL,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,156,1,0,1,0.5,0.5,0.0,1.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,ALL,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,156,0,2,0,-2.0,-2.0,-3.0,-1.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,ALL,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,156,2,0,0,0.01882643065646805,0.01882643065646805,0.011458650172544438,0.026194211140391666,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,ALL,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,156,1,1,0,0.0008619738356689943,0.0008619738356689943,-0.00017195548464576937,0.001895903155983758,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TA,SCL_upper_participation,SCL9/8 参与概率,2,1,27,2,0,0,0.09355678515856486,0.09355678515856486,0.06763925729442966,0.11947431302270006,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TA,ICL_contact_participation,ICL 平均参与概率,2,1,27,2,0,0,0.01315888412662597,0.01315888412662597,0.011655011655011593,0.014662756598240345,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TA,both_rods,两杆共同参与概率,2,1,27,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TA,participation_mae,通道参与概率误差,2,1,27,2,0,0,0.009449422930987508,0.009449422930987508,0.003529476002512577,0.01536936985946244,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TA,pair_order_probability_mae,成对顺序概率误差,2,1,27,2,0,0,0.004840459267493075,0.004840459267493075,0.004813390883875779,0.0048675276511103704,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TA,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,27,0,2,0,-2.6324822829487857,-2.6324822829487857,-2.7620682731230772,-2.502896292774494,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TA,local_width_ms_median,接触点局部宽度 (ms),2,1,27,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TA,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,27,0,2,0,-2.0,-2.0,-2.0,-2.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TA,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,27,0,2,0,-3.1425456144738746,-3.1425456144738746,-3.3489474455163872,-2.936143783431362,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TA,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,27,2,0,0,0.011909304005762983,0.011909304005762983,0.011282631364911783,0.012535976646614183,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TA,peak_active_components_median,峰值并行连通域数,2,1,27,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TA,n,本类合格事件数,2,1,27,0,2,0,-7.0,-7.0,-10.0,-4.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TA,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,27,2,0,0,5.0,5.0,4.0,6.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TA,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,27,1,0,1,0.5,0.5,0.0,1.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TA,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,27,2,0,0,0.1221527475518367,0.1221527475518367,0.11854075936960662,0.12576473573406677,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TA,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,27,0,2,0,-0.022626667670203437,-0.022626667670203437,-0.024055436332686808,-0.021197899007720067,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TB,SCL_upper_participation,SCL9/8 参与概率,2,1,117,2,0,0,0.010776766636141633,0.010776766636141633,0.009648771367521403,0.011904761904761862,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TB,ICL_contact_participation,ICL 平均参与概率,2,1,117,2,0,0,0.0011100011100011464,0.0011100011100011464,0.0007770007770008247,0.0014430014430014682,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TB,both_rods,两杆共同参与概率,2,1,117,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TB,participation_mae,通道参与概率误差,2,1,117,2,0,0,0.0019904863654864047,0.0019904863654864047,0.0013354700854701362,0.002645502645502673,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TB,pair_order_probability_mae,成对顺序概率误差,2,1,117,0,2,0,-0.02111889769418321,-0.02111889769418321,-0.023483991731645726,-0.01875380365672069,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TB,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,117,1,1,0,-0.09755306324382218,-0.09755306324382218,-0.3279847005396732,0.13287857405202885,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TB,local_width_ms_median,接触点局部宽度 (ms),2,1,117,1,0,1,0.5,0.5,0.0,1.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TB,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,117,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TB,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,117,2,0,0,2.9839294563528256,2.9839294563528256,2.9786997639116635,2.9891591487939877,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TB,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,117,1,1,0,0.0003111893042503089,0.0003111893042503089,-0.0004592813279630237,0.0010816599364636414,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TB,peak_active_components_median,峰值并行连通域数,2,1,117,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TB,n,本类合格事件数,2,1,117,2,0,0,9.5,9.5,8.0,11.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TB,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,117,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TB,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,117,0,2,0,-2.0,-2.0,-3.0,-1.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TB,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,117,2,0,0,0.0046156271362036705,0.0046156271362036705,0.0006861722481428245,0.008545082024264516,descriptive paired effects; events not independent network replicates; direction consistency is not significance
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,up3__ellipse4__EI_same_core_scale_0.75,TB,peak_largest_component_fraction_median,峰值最大连通域活动份额,2,1,117,2,0,0,0.0018653402692503374,0.0018653402692503374,0.0006598306762483075,0.0030708498622523672,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1_EI0.875,圆核｜离核EE×1，同核EI×0.875,up3__circle,ALL,SCL_upper_participation,SCL9/8 参与概率,2,1,127,0,2,0,-0.47533821345303384,-0.47533821345303384,-0.49689582071471833,-0.4537806061913493,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1_EI0.875,圆核｜离核EE×1，同核EI×0.875,up3__circle,ALL,ICL_contact_participation,ICL 平均参与概率,2,1,127,2,0,0,0.03923839257136641,0.03923839257136641,0.036772938347741535,0.041703846794991284,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1_EI0.875,圆核｜离核EE×1，同核EI×0.875,up3__circle,ALL,both_rods,两杆共同参与概率,2,1,127,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1_EI0.875,圆核｜离核EE×1，同核EI×0.875,up3__circle,ALL,participation_mae,通道参与概率误差,2,1,127,2,0,0,0.06995542330275488,0.06995542330275488,0.06760849943334071,0.07230234717216905,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1_EI0.875,圆核｜离核EE×1，同核EI×0.875,up3__circle,ALL,pair_order_probability_mae,成对顺序概率误差,2,1,127,0,2,0,-0.0881853550467421,-0.0881853550467421,-0.09692434917056475,-0.07944636092291946,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1_EI0.875,圆核｜离核EE×1，同核EI×0.875,up3__circle,ALL,SCL_minus_ICL_lag_median_ms,SCL−ICL 质心时差 (ms),2,1,127,0,2,0,-16.88141396665469,-16.88141396665469,-31.303456991785424,-2.4593709415239573,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1_EI0.875,圆核｜离核EE×1，同核EI×0.875,up3__circle,ALL,local_width_ms_median,接触点局部宽度 (ms),2,1,127,0,0,2,0.0,0.0,0.0,0.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1_EI0.875,圆核｜离核EE×1，同核EI×0.875,up3__circle,ALL,recruitment_span_ms_median,跨接触点 t10 跨度 (ms),2,1,127,0,2,0,-29.5,-29.5,-40.0,-19.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1_EI0.875,圆核｜离核EE×1，同核EI×0.875,up3__circle,ALL,B_minus_A_t10_ms_median,右−左核 t10 (ms),2,1,127,2,0,0,27.157217806888866,27.157217806888866,23.83856549156826,30.47587012220947,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1_EI0.875,圆核｜离核EE×1，同核EI×0.875,up3__circle,ALL,first_10pct_mass_core_share_median,早期10%活动的核内份额,2,1,127,2,0,0,0.12867260065875047,0.12867260065875047,0.12549608830076434,0.13184911301673657,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1_EI0.875,圆核｜离核EE×1，同核EI×0.875,up3__circle,ALL,peak_active_components_median,峰值并行连通域数,2,1,127,2,0,0,1.0,1.0,1.0,1.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1_EI0.875,圆核｜离核EE×1，同核EI×0.875,up3__circle,ALL,n,本类合格事件数,2,1,127,2,0,0,24.0,24.0,19.0,29.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1_EI0.875,圆核｜离核EE×1，同核EI×0.875,up3__circle,ALL,union_active_area_mm2_median,窗口内活动并集面积 (mm²),2,1,127,2,0,0,33.0,33.0,31.0,35.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1_EI0.875,圆核｜离核EE×1，同核EI×0.875,up3__circle,ALL,peak_active_area_mm2_median,峰值活动面积 (mm²),2,1,127,2,0,0,12.0,12.0,12.0,12.0,descriptive paired effects; events not independent network replicates; direction consistency is not significance
follow_circle_out1_EI0.875,圆核｜离核EE×1，同核EI×0.875,up3__circle,ALL,native_spatial_rms_mm_median,累计活动空间离散度 (mm),2,1,127,2,0,0,0.10045713300153203,0.10045713300153203,0.10035425836814937,0.10056000763491468,descriptive paired effects; events not independent network replicates; direction consistency is not significance
